Date,KOSEF 단기자금(A130730),KODEX 인버스(A114800),KODEX 은선물(H)(A144600),KODEX 삼성그룹(A102780),KODEX 레버리지(A122630),KODEX 골드선물(H)(A132030),KODEX 건설(A117700),KODEX 200(A069500),KINDEX 레버리지(A152500),KINDEX 200(A105190)
2014-08-29,102095.0,7575.0,4980.0,6005.0,12100.0,10010.0,3880.0,26480.0,4635.0,26590.0
2014-09-01,102105.0,7580.0,4955.0,6080.0,12090.0,9990.0,3935.0,26430.0,4610.0,26465.0
2014-09-02,102095.0,7655.0,4955.0,5990.0,11870.0,9970.0,3910.0,26200.0,4525.0,26225.0
2014-09-03,102105.0,7660.0,4880.0,5960.0,11815.0,9855.0,3885.0,26130.0,4500.0,26190.0
2014-09-04,102160.0,7640.0,4880.0,5960.0,11890.0,9860.0,3940.0,26220.0,4535.0,26255.0
2014-09-05,102170.0,7660.0,4860.0,5940.0,11830.0,9825.0,3925.0,26170.0,4505.0,26180.0
2014-09-11,102180.0,7705.0,4795.0,5870.0,11705.0,9695.0,3910.0,26050.0,4425.0,26120.0
2014-09-12,102195.0,7690.0,4720.0,5895.0,11755.0,9590.0,3875.0,26100.0,4480.0,26175.0
2014-09-15,102215.0,7725.0,4730.0,5885.0,11665.0,9585.0,3825.0,26005.0,4445.0,26050.0
2014-09-16,102225.0,7695.0,4750.0,5885.0,11740.0,9605.0,3855.0,26090.0,4470.0,26100.0
2014-09-17,102250.0,7620.0,4755.0,5945.0,11960.0,9625.0,3850.0,26330.0,4545.0,26370.0
2014-09-18,102285.0,7665.0,4710.0,5970.0,11820.0,9515.0,3915.0,26160.0,4515.0,26205.0
2014-09-19,102310.0,7640.0,4695.0,5965.0,11895.0,9505.0,3940.0,26265.0,4530.0,26320.0
2014-09-22,102260.0,7740.0,4450.0,5905.0,11615.0,9400.0,3910.0,25950.0,4435.0,26020.0
2014-09-23,102300.0,7750.0,4495.0,5815.0,11550.0,9470.0,3865.0,25865.0,4400.0,25890.0
2014-09-24,102300.0,7760.0,4510.0,5770.0,11525.0,9490.0,3850.0,25855.0,4395.0,25880.0
2014-09-25,102305.0,7770.0,4440.0,5780.0,11515.0,9415.0,3835.0,25850.0,4390.0,25875.0
2014-09-26,102320.0,7790.0,4465.0,5815.0,11440.0,9450.0,3780.0,25765.0,4360.0,25790.0
2014-09-29,102315.0,7810.0,4425.0,5805.0,11395.0,9450.0,3695.0,25725.0,4345.0,25760.0
2014-09-30,102345.0,7850.0,4450.0,5790.0,11275.0,9455.0,3730.0,25615.0,4320.0,25720.0
2014-10-01,102365.0,7950.0,4295.0,5680.0,10995.0,9355.0,3600.0,25265.0,4195.0,25250.0
2014-10-02,102405.0,8050.0,4385.0,5640.0,10735.0,9450.0,3505.0,24960.0,4100.0,25005.0
2014-10-06,102405.0,8070.0,4255.0,5630.0,10680.0,9230.0,3560.0,24920.0,4075.0,24970.0
2014-10-07,102430.0,8065.0,4370.0,5665.0,10705.0,9320.0,3520.0,24965.0,4080.0,24980.0
2014-10-08,102435.0,8085.0,4375.0,5610.0,10645.0,9395.0,3505.0,24885.0,4055.0,24880.0
2014-10-10,102435.0,8210.0,4400.0,5490.0,10315.0,9455.0,3460.0,24500.0,3940.0,24515.0
2014-10-13,102435.0,8240.0,4435.0,5480.0,10245.0,9525.0,3390.0,24440.0,3905.0,24435.0
2014-10-14,102425.0,8235.0,4425.0,5510.0,10250.0,9540.0,3420.0,24415.0,3910.0,24460.0
2014-10-15,102460.0,8260.0,4375.0,5470.0,10200.0,9500.0,3380.0,24380.0,3885.0,24390.0
2014-10-16,102495.0,8295.0,4425.0,5385.0,10110.0,9625.0,3385.0,24260.0,3855.0,24275.0
2014-10-17,102500.0,8380.0,4405.0,5385.0,9895.0,9605.0,3315.0,23975.0,3775.0,24035.0
2014-10-20,102500.0,8280.0,4385.0,5495.0,10140.0,9585.0,3425.0,24305.0,3865.0,24330.0
2014-10-21,102500.0,8345.0,4425.0,5400.0,9990.0,9670.0,3340.0,24130.0,3800.0,24180.0
2014-10-22,102525.0,8280.0,4405.0,5510.0,10140.0,9660.0,3390.0,24295.0,3860.0,24335.0
2014-10-23,102540.0,8265.0,4360.0,5455.0,10180.0,9610.0,3320.0,24345.0,3865.0,24375.0
2014-10-24,102530.0,8305.0,4375.0,5420.0,10085.0,9535.0,3255.0,24250.0,3835.0,24290.0
2014-10-27,102535.0,8265.0,4355.0,5435.0,10185.0,9535.0,3335.0,24365.0,3880.0,24355.0
2014-10-28,102545.0,8275.0,4345.0,5420.0,10165.0,9500.0,3305.0,24345.0,3875.0,24370.0
2014-10-29,102565.0,8115.0,4370.0,5600.0,10555.0,9515.0,3440.0,24795.0,4015.0,24830.0
2014-10-30,102590.0,8120.0,4315.0,5650.0,10535.0,9385.0,3340.0,24780.0,4005.0,24805.0
2014-10-31,102585.0,8075.0,4135.0,5800.0,10660.0,9240.0,3340.0,24970.0,4050.0,25035.0
2014-11-03,102585.0,8120.0,4040.0,5780.0,10555.0,9075.0,3320.0,24810.0,4020.0,24835.0
2014-11-04,102620.0,8180.0,4020.0,5830.0,10395.0,9035.0,3235.0,24640.0,3955.0,24655.0
2014-11-05,102635.0,8205.0,3970.0,5755.0,10350.0,8965.0,3255.0,24570.0,3945.0,24580.0
2014-11-06,102635.0,8155.0,3900.0,5815.0,10460.0,8895.0,3280.0,24710.0,3970.0,24735.0
2014-11-07,102640.0,8150.0,3820.0,5825.0,10475.0,8765.0,3285.0,24725.0,3995.0,24770.0
2014-11-10,102675.0,8065.0,4010.0,5955.0,10690.0,9085.0,3295.0,24965.0,4065.0,25025.0
2014-11-11,102680.0,8075.0,3950.0,5910.0,10670.0,8950.0,3290.0,24965.0,4060.0,24975.0
2014-11-12,102700.0,8040.0,3985.0,5910.0,10750.0,9045.0,3320.0,25045.0,4090.0,25090.0
2014-11-13,102680.0,8070.0,3970.0,5835.0,10690.0,9000.0,3350.0,24970.0,4075.0,25025.0
2014-11-14,102680.0,8140.0,3900.0,5805.0,10485.0,8985.0,3285.0,24755.0,4005.0,24800.0
2014-11-17,102670.0,8120.0,4130.0,5860.0,10545.0,9220.0,3300.0,24815.0,4025.0,24840.0
2014-11-18,102700.0,8055.0,4095.0,5835.0,10720.0,9205.0,3275.0,25015.0,4080.0,25055.0
2014-11-19,102685.0,8070.0,4105.0,5790.0,10675.0,9240.0,3155.0,24980.0,4065.0,25010.0
2014-11-20,102700.0,8095.0,4050.0,5810.0,10595.0,9170.0,3160.0,24880.0,4045.0,24905.0
2014-11-21,102715.0,8075.0,4105.0,5845.0,10660.0,9225.0,3200.0,24965.0,4070.0,24980.0
2014-11-24,102720.0,7995.0,4160.0,5840.0,10875.0,9310.0,3295.0,25200.0,4135.0,25220.0
2014-11-25,102725.0,8000.0,4165.0,5840.0,10865.0,9270.0,3275.0,25200.0,4130.0,25230.0
2014-11-26,102710.0,8015.0,4190.0,5870.0,10820.0,9305.0,3270.0,25145.0,4115.0,25180.0
2014-11-27,102745.0,7965.0,4120.0,5995.0,10950.0,9215.0,3195.0,25290.0,4175.0,25330.0
2014-11-28,102750.0,7975.0,4115.0,5940.0,10930.0,9235.0,3125.0,25285.0,4170.0,25390.0
2014-12-01,102765.0,8050.0,3765.0,5830.0,10745.0,8930.0,3015.0,25070.0,4085.0,25110.0
2014-12-02,102740.0,8050.0,4145.0,5885.0,10725.0,9310.0,3055.0,25060.0,4080.0,25085.0
2014-12-03,102770.0,8035.0,4120.0,5855.0,10775.0,9280.0,3050.0,25110.0,4110.0,25150.0
2014-12-04,102750.0,7940.0,4145.0,5890.0,11020.0,9350.0,3095.0,25375.0,4185.0,25405.0
2014-12-05,102765.0,7940.0,4145.0,5895.0,11010.0,9315.0,3085.0,25390.0,4195.0,25410.0
2014-12-08,102755.0,7955.0,4080.0,5880.0,10970.0,9220.0,3045.0,25350.0,4170.0,25365.0
2014-12-09,102750.0,7980.0,4115.0,5865.0,10905.0,9325.0,2980.0,25270.0,4160.0,25335.0
2014-12-10,102750.0,8110.0,4300.0,5710.0,10585.0,9540.0,2885.0,24900.0,4070.0,24945.0
2014-12-11,102755.0,8220.0,4300.0,5645.0,10300.0,9510.0,2815.0,24610.0,3960.0,24600.0
2014-12-12,102795.0,8200.0,4295.0,5715.0,10335.0,9490.0,2840.0,24640.0,3945.0,24665.0
2014-12-15,102810.0,8195.0,4270.0,5695.0,10360.0,9460.0,2880.0,24650.0,3935.0,24675.0
2014-12-16,102810.0,8250.0,4095.0,5665.0,10200.0,9280.0,2835.0,24465.0,3890.0,24520.0
2014-12-17,102810.0,8270.0,4005.0,5620.0,10135.0,9305.0,2875.0,24385.0,3880.0,24425.0
2014-12-18,102820.0,8280.0,4060.0,5595.0,10110.0,9310.0,2885.0,24365.0,3855.0,24405.0
2014-12-19,102815.0,8150.0,4035.0,5630.0,10415.0,9310.0,2875.0,24730.0,3965.0,24815.0
2014-12-22,102815.0,8090.0,4055.0,5690.0,10565.0,9310.0,2925.0,24930.0,4030.0,25005.0
2014-12-23,102820.0,8105.0,3985.0,5670.0,10550.0,9165.0,2915.0,24915.0,4020.0,24990.0
2014-12-24,102820.0,8085.0,3995.0,5685.0,10615.0,9160.0,2960.0,24980.0,4060.0,25105.0
2014-12-26,102840.0,8075.0,4015.0,5700.0,10620.0,9180.0,2940.0,25010.0,4050.0,25130.0
2014-12-29,100385.0,8110.0,4080.0,5685.0,10555.0,9270.0,2925.0,24910.0,4040.0,25070.0
2014-12-30,100400.0,8220.0,4010.0,5655.0,10290.0,9200.0,2945.0,24670.0,3960.0,24895.0
2015-01-02,100420.0,8180.0,4025.0,5645.0,10390.0,9180.0,2860.0,24725.0,3970.0,24875.0
2015-01-05,100405.0,8190.0,4040.0,5615.0,10355.0,9240.0,2825.0,24680.0,3970.0,24855.0
2015-01-06,100450.0,8355.0,4070.0,5535.0,9980.0,9340.0,2750.0,24240.0,3810.0,24345.0
2015-01-07,100445.0,8340.0,4150.0,5580.0,10000.0,9420.0,2735.0,24290.0,3830.0,24400.0
2015-01-08,100485.0,8230.0,4155.0,5670.0,10265.0,9375.0,2765.0,24600.0,3910.0,24720.0
2015-01-09,100500.0,8135.0,4140.0,5700.0,10495.0,9400.0,2845.0,24875.0,4010.0,25015.0
2015-01-12,100515.0,8160.0,4185.0,5625.0,10445.0,9505.0,2830.0,24815.0,4000.0,24960.0
2015-01-13,100515.0,8130.0,4225.0,5625.0,10540.0,9595.0,2800.0,24925.0,4015.0,25070.0
2015-01-14,100520.0,8165.0,4260.0,5655.0,10450.0,9540.0,2785.0,24815.0,4010.0,24935.0
2015-01-15,100550.0,8145.0,4240.0,5595.0,10510.0,9540.0,2745.0,24890.0,4010.0,25025.0
2015-01-16,100540.0,8265.0,4305.0,5460.0,10210.0,9770.0,2675.0,24545.0,3915.0,24700.0
2015-01-19,100555.0,8165.0,4470.0,5525.0,10420.0,9875.0,2770.0,24795.0,3960.0,24940.0
2015-01-20,100570.0,8095.0,4470.0,5555.0,10595.0,9905.0,2765.0,25015.0,4035.0,25150.0
2015-01-21,100570.0,8080.0,4630.0,5645.0,10650.0,10105.0,2745.0,25070.0,4050.0,25205.0
2015-01-22,100580.0,8055.0,4605.0,5655.0,10700.0,10035.0,2785.0,25140.0,4080.0,25295.0
2015-01-23,100590.0,8010.0,4620.0,5710.0,10830.0,10065.0,2785.0,25285.0,4105.0,25400.0
2015-01-26,100610.0,8010.0,4580.0,5725.0,10825.0,10065.0,2805.0,25285.0,4120.0,25410.0
2015-01-27,100615.0,7960.0,4475.0,5785.0,10985.0,9900.0,2875.0,25460.0,4180.0,25580.0
2015-01-28,100585.0,7950.0,4530.0,5850.0,11000.0,10015.0,3005.0,25485.0,4165.0,25585.0
2015-01-29,100590.0,7990.0,4515.0,5815.0,10900.0,9920.0,3020.0,25365.0,4145.0,25490.0
2015-01-30,100625.0,8000.0,4310.0,5760.0,10860.0,9810.0,3035.0,25355.0,4145.0,25465.0
2015-02-02,100640.0,8010.0,4365.0,5775.0,10835.0,9930.0,3060.0,25295.0,4130.0,25420.0
2015-02-03,100655.0,8025.0,4365.0,5790.0,10820.0,9860.0,3030.0,25285.0,4125.0,25420.0
2015-02-04,100655.0,7965.0,4375.0,5815.0,10965.0,9790.0,3085.0,25460.0,4180.0,25570.0
2015-02-05,100670.0,8040.0,4390.0,5770.0,10745.0,9870.0,3090.0,25200.0,4110.0,25345.0
2015-02-06,100660.0,8025.0,4380.0,5780.0,10785.0,9870.0,3095.0,25240.0,4110.0,25385.0
2015-02-09,100655.0,8040.0,4305.0,5790.0,10745.0,9660.0,3090.0,25210.0,4105.0,25355.0
2015-02-10,100655.0,8085.0,4320.0,5745.0,10650.0,9655.0,3070.0,25090.0,4070.0,25225.0
2015-02-11,100660.0,8065.0,4290.0,5740.0,10685.0,9605.0,3090.0,25125.0,4080.0,25250.0
2015-02-12,100660.0,8100.0,4225.0,5730.0,10590.0,9500.0,3025.0,25050.0,4035.0,25120.0
2015-02-13,100670.0,8035.0,4270.0,5665.0,10765.0,9545.0,3080.0,25235.0,4095.0,25335.0
2015-02-16,100700.0,8025.0,4375.0,5675.0,10800.0,9585.0,3125.0,25265.0,4110.0,25370.0
2015-02-17,100725.0,8010.0,4375.0,5615.0,10840.0,9655.0,3155.0,25320.0,4130.0,25445.0
2015-02-23,100735.0,7995.0,4140.0,5610.0,10895.0,9370.0,3220.0,25390.0,4150.0,25535.0
2015-02-24,100750.0,7980.0,4140.0,5620.0,10915.0,9350.0,3250.0,25420.0,4160.0,25540.0
2015-02-25,100740.0,7955.0,4205.0,5655.0,11010.0,9420.0,3340.0,25510.0,4195.0,25640.0
2015-02-26,100750.0,7955.0,4195.0,5670.0,11010.0,9405.0,3475.0,25500.0,4190.0,25625.0
2015-02-27,100750.0,7985.0,4200.0,5680.0,10915.0,9420.0,3480.0,25415.0,4165.0,25565.0
2015-03-02,100765.0,7935.0,4225.0,5740.0,11045.0,9460.0,3635.0,25570.0,4215.0,25705.0
2015-03-03,100785.0,7910.0,4165.0,5730.0,11130.0,9390.0,3615.0,25665.0,4245.0,25790.0
2015-03-04,100775.0,7915.0,4140.0,5750.0,11110.0,9380.0,3570.0,25645.0,4240.0,25800.0
2015-03-05,100805.0,7905.0,4110.0,5730.0,11145.0,9360.0,3560.0,25675.0,4245.0,25790.0
2015-03-06,100805.0,7865.0,4090.0,5780.0,11255.0,9320.0,3560.0,25810.0,4285.0,25940.0
2015-03-09,100840.0,7950.0,4020.0,5760.0,11025.0,9115.0,3560.0,25545.0,4200.0,25680.0
2015-03-10,100835.0,7980.0,3990.0,5705.0,10940.0,9040.0,3465.0,25435.0,4175.0,25575.0
2015-03-11,100835.0,7975.0,3985.0,5685.0,10935.0,9045.0,3415.0,25450.0,4170.0,25600.0
2015-03-12,100865.0,7990.0,3940.0,5685.0,10900.0,8965.0,3425.0,25450.0,4155.0,25520.0
2015-03-13,100885.0,7965.0,3965.0,5695.0,10995.0,9010.0,3405.0,25505.0,4190.0,25625.0
2015-03-16,100900.0,7955.0,3965.0,5675.0,11015.0,9025.0,3310.0,25525.0,4195.0,25655.0
2015-03-17,100935.0,7780.0,3925.0,5785.0,11475.0,8930.0,3465.0,26100.0,4360.0,26180.0
2015-03-18,100955.0,7775.0,3935.0,5785.0,11490.0,8915.0,3490.0,26100.0,4395.0,26225.0
2015-03-19,100975.0,7755.0,4015.0,5775.0,11560.0,9100.0,3520.0,26175.0,4415.0,26320.0
2015-03-20,101000.0,7775.0,4060.0,5810.0,11500.0,9085.0,3480.0,26095.0,4400.0,26225.0
2015-03-23,100985.0,7775.0,4170.0,5810.0,11510.0,9165.0,3545.0,26105.0,4405.0,26255.0
2015-03-24,100975.0,7755.0,4215.0,5825.0,11535.0,9195.0,3545.0,26160.0,4415.0,26275.0
2015-03-25,100970.0,7760.0,4220.0,5830.0,11550.0,9205.0,3550.0,26160.0,4415.0,26290.0
2015-03-26,100990.0,7830.0,4260.0,5755.0,11325.0,9260.0,3515.0,25920.0,4335.0,26045.0
2015-03-27,100990.0,7845.0,4260.0,5740.0,11265.0,9290.0,3475.0,25860.0,4315.0,25965.0
2015-03-30,101015.0,7830.0,4215.0,5805.0,11320.0,9215.0,3545.0,25915.0,4330.0,26045.0
2015-03-31,101040.0,7825.0,4120.0,5795.0,11320.0,9170.0,3575.0,25925.0,4340.0,26150.0
2015-04-01,101025.0,7890.0,4170.0,5665.0,11155.0,9175.0,3490.0,25725.0,4265.0,25850.0
2015-04-02,101055.0,7875.0,4250.0,5675.0,11180.0,9290.0,3505.0,25750.0,4265.0,25880.0
2015-04-03,101025.0,7825.0,4185.0,5715.0,11345.0,9280.0,3610.0,25945.0,4330.0,26055.0
2015-04-06,101040.0,7830.0,4275.0,5755.0,11340.0,9385.0,3710.0,25935.0,4330.0,26075.0
2015-04-07,101070.0,7845.0,4260.0,5765.0,11290.0,9400.0,3735.0,25880.0,4320.0,26010.0
2015-04-08,101085.0,7785.0,4240.0,5775.0,11460.0,9335.0,3770.0,26065.0,4375.0,26190.0
2015-04-09,101095.0,7795.0,4105.0,5770.0,11435.0,9265.0,3750.0,26045.0,4375.0,26170.0
2015-04-10,101125.0,7690.0,4125.0,5820.0,11730.0,9275.0,3750.0,26345.0,4485.0,26520.0
2015-04-13,101130.0,7645.0,4145.0,5860.0,11885.0,9310.0,4000.0,26545.0,4540.0,26700.0
2015-04-14,101130.0,7595.0,4100.0,5945.0,12010.0,9290.0,4000.0,26670.0,4595.0,26865.0
2015-04-15,101150.0,7570.0,4100.0,5985.0,12095.0,9255.0,4025.0,26810.0,4630.0,26945.0
2015-04-16,101145.0,7515.0,4135.0,6050.0,12275.0,9320.0,4030.0,27005.0,4705.0,27170.0
2015-04-17,101145.0,7505.0,4125.0,6035.0,12285.0,9300.0,3980.0,27025.0,4710.0,27200.0
2015-04-20,101125.0,7520.0,4100.0,6000.0,12260.0,9315.0,3980.0,27010.0,4710.0,27145.0
2015-04-21,101160.0,7525.0,4045.0,5930.0,12245.0,9260.0,3970.0,26985.0,4700.0,27150.0
2015-04-22,101115.0,7490.0,4050.0,5960.0,12340.0,9295.0,3995.0,27110.0,4730.0,27235.0
2015-04-23,101180.0,7380.0,4005.0,6065.0,12710.0,9210.0,3940.0,27500.0,4855.0,27630.0
2015-04-24,101190.0,7425.0,4005.0,5970.0,12550.0,9220.0,3855.0,27325.0,4825.0,27480.0
2015-04-27,101165.0,7450.0,4015.0,5910.0,12490.0,9165.0,3885.0,27245.0,4795.0,27420.0
2015-04-28,101165.0,7475.0,4100.0,5855.0,12390.0,9270.0,3830.0,27150.0,4760.0,27300.0
2015-04-29,101195.0,7505.0,4125.0,5750.0,12290.0,9345.0,3700.0,26770.0,4725.0,26795.0
2015-04-30,101185.0,7540.0,4140.0,5730.0,12175.0,9305.0,3690.0,26650.0,4660.0,26720.0
2015-05-04,101185.0,7515.0,4085.0,5745.0,12270.0,9165.0,3655.0,26735.0,4705.0,26805.0
2015-05-06,101165.0,7630.0,4135.0,5655.0,11905.0,9260.0,3620.0,26305.0,4560.0,26375.0
2015-05-07,101210.0,7665.0,4120.0,5625.0,11775.0,9205.0,3640.0,26185.0,4530.0,26240.0
2015-05-08,101195.0,7695.0,4105.0,5630.0,11690.0,9150.0,3645.0,26075.0,4475.0,26140.0
2015-05-11,101205.0,7690.0,4120.0,5605.0,11720.0,9190.0,3705.0,26120.0,4495.0,26180.0
2015-05-12,101220.0,7700.0,4070.0,5575.0,11700.0,9150.0,3745.0,26105.0,4485.0,26150.0
2015-05-13,101240.0,7645.0,4155.0,5700.0,11850.0,9215.0,3725.0,26265.0,4535.0,26330.0
2015-05-14,101255.0,7635.0,4275.0,5750.0,11880.0,9375.0,3775.0,26300.0,4540.0,26370.0
2015-05-15,101250.0,7720.0,4310.0,5700.0,11645.0,9405.0,3655.0,26040.0,4465.0,26100.0
2015-05-18,101250.0,7700.0,4415.0,5715.0,11705.0,9485.0,3615.0,26100.0,4475.0,26150.0
2015-05-19,101250.0,7665.0,4375.0,5720.0,11800.0,9435.0,3585.0,26220.0,4520.0,26265.0
2015-05-20,101255.0,7595.0,4275.0,5765.0,12020.0,9340.0,3605.0,26460.0,4595.0,26515.0
2015-05-21,101285.0,7685.0,4310.0,5675.0,11740.0,9365.0,3570.0,26160.0,4505.0,26250.0
2015-05-22,101290.0,7580.0,4315.0,5780.0,12045.0,9335.0,3690.0,26500.0,4605.0,26575.0
2015-05-26,101300.0,7600.0,4250.0,6035.0,11995.0,9325.0,3570.0,26450.0,4585.0,26505.0
2015-05-27,101270.0,7755.0,4195.0,5920.0,11500.0,9205.0,3580.0,25920.0,4415.0,25970.0
2015-05-28,101305.0,7755.0,4180.0,5915.0,11500.0,9195.0,3545.0,25915.0,4410.0,25995.0
2015-05-29,101300.0,7725.0,4220.0,5955.0,11590.0,9250.0,3520.0,26050.0,4440.0,26115.0
2015-06-01,101315.0,7780.0,4185.0,5820.0,11415.0,9230.0,3530.0,25815.0,4380.0,25905.0
2015-06-02,101300.0,7860.0,4195.0,5865.0,11190.0,9195.0,3525.0,25570.0,4315.0,25670.0
2015-06-03,101285.0,7930.0,4200.0,5745.0,10980.0,9235.0,3540.0,25335.0,4225.0,25395.0
2015-06-04,101340.0,7905.0,4120.0,5810.0,11070.0,9165.0,3520.0,25430.0,4240.0,25515.0
2015-06-05,101325.0,7915.0,4060.0,5855.0,11030.0,9120.0,3510.0,25400.0,4225.0,25445.0
2015-06-08,101335.0,7930.0,4045.0,5770.0,10990.0,9070.0,3550.0,25350.0,4215.0,25430.0
2015-06-09,101350.0,7940.0,4040.0,5665.0,10950.0,9095.0,3605.0,25310.0,4200.0,25385.0
2015-06-10,101365.0,7980.0,4045.0,5685.0,10825.0,9120.0,3575.0,25160.0,4150.0,25220.0
2015-06-11,101385.0,7960.0,4025.0,5680.0,10885.0,9180.0,3540.0,25255.0,4180.0,25310.0
2015-06-12,101405.0,8025.0,4020.0,5655.0,10720.0,9140.0,3485.0,25040.0,4115.0,25115.0
2015-06-15,101400.0,8045.0,3995.0,5590.0,10670.0,9130.0,3490.0,24955.0,4090.0,25015.0
2015-06-16,101435.0,8120.0,4020.0,5530.0,10445.0,9170.0,3340.0,24750.0,4005.0,24780.0
2015-06-17,101375.0,8105.0,3990.0,5550.0,10480.0,9135.0,3405.0,24770.0,4020.0,24790.0
2015-06-18,101445.0,8095.0,4040.0,5520.0,10550.0,9175.0,3360.0,24845.0,4040.0,24870.0
2015-06-19,101450.0,8060.0,4045.0,5525.0,10615.0,9270.0,3350.0,24970.0,4075.0,24965.0
2015-06-22,101435.0,8030.0,4025.0,5550.0,10720.0,9255.0,3445.0,25055.0,4095.0,25030.0
2015-06-23,101460.0,7920.0,4025.0,5700.0,10990.0,9175.0,3495.0,25390.0,4200.0,25390.0
2015-06-24,101455.0,7925.0,3970.0,5700.0,10990.0,9115.0,3530.0,25380.0,4195.0,25410.0
2015-06-25,101470.0,7930.0,3980.0,5640.0,10980.0,9110.0,3530.0,25360.0,4195.0,25390.0
2015-06-26,101460.0,7925.0,3960.0,5620.0,10980.0,9080.0,3525.0,25375.0,4200.0,25405.0
2015-06-29,101470.0,8045.0,3990.0,5550.0,10680.0,9155.0,3390.0,25050.0,4065.0,25035.0
2015-06-30,101500.0,8005.0,3955.0,5545.0,10750.0,9125.0,3480.0,25155.0,4105.0,25260.0
2015-07-01,101470.0,7910.0,3915.0,5625.0,11025.0,9080.0,3510.0,25440.0,4210.0,25435.0
2015-07-02,101465.0,7900.0,3880.0,5655.0,11050.0,9035.0,3515.0,25470.0,4225.0,25470.0
2015-07-03,101520.0,7920.0,3885.0,5645.0,10995.0,9035.0,3580.0,25395.0,4205.0,25440.0
2015-07-06,101515.0,8120.0,3905.0,5520.0,10440.0,9030.0,3455.0,24765.0,4005.0,24815.0
2015-07-07,101505.0,8100.0,3910.0,5525.0,10485.0,9030.0,3480.0,24815.0,4015.0,24840.0
2015-07-08,101535.0,8210.0,3705.0,5480.0,10200.0,8930.0,3495.0,24475.0,3915.0,24500.0
2015-07-09,101545.0,8150.0,3815.0,5465.0,10330.0,8965.0,3440.0,24640.0,3935.0,24660.0
2015-07-10,101520.0,8145.0,3840.0,5495.0,10360.0,8980.0,3480.0,24660.0,3970.0,24665.0
2015-07-13,101550.0,8065.0,3840.0,5565.0,10560.0,8975.0,3590.0,24925.0,4035.0,24880.0
2015-07-14,101550.0,8110.0,3850.0,5525.0,10465.0,8940.0,3620.0,24805.0,4010.0,24815.0
2015-07-15,101565.0,8085.0,3825.0,5640.0,10540.0,8930.0,3690.0,24880.0,4030.0,24910.0
2015-07-16,101565.0,8030.0,3765.0,5755.0,10675.0,8875.0,3720.0,25065.0,4075.0,25055.0
2015-07-17,101575.0,8070.0,3755.0,5620.0,10565.0,8850.0,3660.0,24915.0,4040.0,24940.0
2015-07-20,101570.0,8085.0,3650.0,5535.0,10510.0,8545.0,3600.0,24875.0,4020.0,24885.0
2015-07-21,101570.0,8065.0,3665.0,5525.0,10565.0,8515.0,3615.0,24925.0,4030.0,24960.0
2015-07-22,101580.0,8150.0,3665.0,5460.0,10355.0,8425.0,3585.0,24710.0,3950.0,24720.0
2015-07-23,101585.0,8145.0,3705.0,5435.0,10350.0,8480.0,3425.0,24700.0,3955.0,24680.0
2015-07-24,101620.0,8245.0,3660.0,5350.0,10120.0,8375.0,3260.0,24420.0,3880.0,24400.0
2015-07-27,101620.0,8225.0,3655.0,5385.0,10175.0,8480.0,3290.0,24465.0,3885.0,24460.0
2015-07-28,101625.0,8215.0,3660.0,5365.0,10195.0,8475.0,3295.0,24510.0,3890.0,24495.0
2015-07-29,101610.0,8185.0,3660.0,5425.0,10270.0,8470.0,3295.0,24610.0,3915.0,24570.0
2015-07-30,101620.0,8260.0,3680.0,5380.0,10095.0,8440.0,3305.0,24380.0,3855.0,24360.0
2015-07-31,101635.0,8285.0,3670.0,5370.0,10025.0,8375.0,3345.0,24305.0,3845.0,24430.0
2015-08-03,101620.0,8335.0,3670.0,5320.0,9915.0,8440.0,3295.0,24175.0,3795.0,24180.0
2015-08-04,101620.0,8290.0,3610.0,5325.0,10010.0,8370.0,3245.0,24280.0,3830.0,24270.0
2015-08-05,101650.0,8290.0,3625.0,5280.0,10030.0,8390.0,3250.0,24295.0,3830.0,24295.0
2015-08-06,101655.0,8385.0,3630.0,5140.0,9795.0,8380.0,3220.0,24025.0,3755.0,24020.0
2015-08-07,101670.0,8400.0,3650.0,5100.0,9745.0,8390.0,3185.0,23980.0,3735.0,23950.0
2015-08-10,101680.0,8420.0,3695.0,5070.0,9700.0,8460.0,3115.0,23915.0,3710.0,23900.0
2015-08-11,101645.0,8465.0,3775.0,5055.0,9625.0,8495.0,3075.0,23810.0,3680.0,23835.0
2015-08-12,101685.0,8520.0,3795.0,5015.0,9495.0,8560.0,3055.0,23665.0,3640.0,23665.0
2015-08-13,101695.0,8470.0,3845.0,5040.0,9580.0,8650.0,3175.0,23770.0,3660.0,23785.0
2015-08-17,101700.0,8545.0,3790.0,4980.0,9420.0,8630.0,3170.0,23580.0,3605.0,23620.0
2015-08-18,101705.0,8555.0,3800.0,4985.0,9390.0,8630.0,3095.0,23540.0,3595.0,23565.0
2015-08-19,101710.0,8625.0,3700.0,4925.0,9250.0,8625.0,3030.0,23360.0,3550.0,23420.0
2015-08-20,101720.0,8725.0,3845.0,4870.0,9050.0,8790.0,2905.0,23120.0,3470.0,23125.0
2015-08-21,101680.0,8865.0,3900.0,4810.0,8765.0,8980.0,2885.0,22760.0,3360.0,22770.0
2015-08-24,101690.0,9095.0,3765.0,4690.0,8330.0,8940.0,2775.0,22230.0,3205.0,22170.0
2015-08-25,101715.0,9050.0,3690.0,4705.0,8400.0,8885.0,2905.0,22305.0,3225.0,22250.0
