Date,Ajax,Juventus,"Celtic,PLC","Roma,asr",Besiktas,Fenerbahce,Borussia dotmund,Manchester United,"Lazio,ssl"
2015-12-23,9285.0,299.0,87377.0,468.0,3555.0,48527.0,4453.0,14180.0,511.0
2015-12-24,9250.0,297.0,87377.0,468.0,3531.0,49882.0,4318.0,14009.0,511.0
2015-12-28,9262.0,299.0,87377.0,473.0,3911.0,50286.0,4406.0,14866.0,511.0
2015-12-29,9830.0,303.0,87377.0,485.0,4125.0,51261.0,4469.0,15243.0,511.0
2015-12-30,9512.0,299.0,87377.0,476.0,4054.0,50904.0,4471.0,15394.0,519.0
2016-01-04,9463.0,294.0,87377.0,481.0,4113.0,51095.0,4578.0,15183.0,511.0
2016-01-05,9451.0,299.0,87377.0,492.0,4078.0,51071.0,4634.0,15645.0,515.0
2016-01-06,9463.0,303.0,87377.0,496.0,4375.0,47909.0,4630.0,15645.0,523.0
2016-01-07,9510.0,305.0,87377.0,515.0,4315.0,46363.0,4666.0,15561.0,521.0
2016-01-08,9641.0,309.0,87377.0,523.0,4446.0,46268.0,4705.0,15691.0,513.0
2016-01-11,9728.0,310.0,87377.0,547.0,4399.0,46934.0,4667.0,15609.0,521.0
2016-01-12,9689.0,307.0,87377.0,568.0,4446.0,49193.0,4724.0,15230.0,520.0
2016-01-13,9653.0,307.0,87377.0,567.0,4387.0,48265.0,4696.0,15095.0,515.0
2016-01-14,9718.0,306.0,87377.0,565.0,4731.0,49335.0,4699.0,15837.0,527.0
2016-01-15,9644.0,302.0,87377.0,549.0,5326.0,50595.0,4638.0,15448.0,532.0
2016-01-18,9796.0,302.0,87377.0,550.0,5718.0,52069.0,4630.0,15522.0,526.0
2016-01-19,9666.0,299.0,87377.0,547.0,5801.0,52497.0,4684.0,15384.0,534.0
2016-01-20,9867.0,302.0,87377.0,553.0,6954.0,54352.0,4659.0,15218.0,538.0
2016-01-21,9808.0,305.0,87377.0,560.0,5564.0,57015.0,4662.0,15390.0,581.0
2016-01-22,10093.0,304.0,87377.0,566.0,5682.0,56801.0,4607.0,15038.0,588.0
2016-01-25,9986.0,303.0,87377.0,547.0,5766.0,58893.0,4671.0,15284.0,604.0
2016-01-26,9986.0,298.0,87377.0,540.0,5611.0,54209.0,4610.0,14742.0,616.0
2016-01-27,10105.0,298.0,87377.0,549.0,5564.0,54637.0,4660.0,15643.0,550.0
2016-01-28,9819.0,298.0,87377.0,546.0,5718.0,53686.0,4684.0,14683.0,560.0
2016-01-29,10105.0,300.0,87377.0,534.0,5766.0,51974.0,4679.0,14943.0,554.0
2016-02-01,9667.0,300.0,87377.0,523.0,5611.0,51689.0,4711.0,14633.0,553.0
2016-02-02,9871.0,301.0,87377.0,508.0,5742.0,51118.0,4783.0,14938.0,523.0
2016-02-03,10105.0,303.0,87377.0,511.0,5742.0,55065.0,4808.0,14316.0,523.0
2016-02-04,10011.0,306.0,87377.0,517.0,5575.0,53472.0,4754.0,14670.0,504.0
2016-02-05,10024.0,306.0,87377.0,506.0,5516.0,54471.0,4720.0,14384.0,511.0
2016-02-11,10341.0,306.0,87377.0,512.0,5148.0,54376.0,4811.0,14501.0,511.0
2016-02-12,10275.0,308.0,87377.0,527.0,4993.0,54352.0,4802.0,14302.0,499.0
2016-02-15,9957.0,306.0,87377.0,517.0,5801.0,53853.0,4737.0,14392.0,488.0
2016-02-16,9966.0,306.0,87377.0,535.0,5801.0,54090.0,4778.0,14598.0,466.0
2016-02-17,10222.0,302.0,86782.0,523.0,5920.0,53139.0,4759.0,14741.0,466.0
2016-02-18,9942.0,303.0,86782.0,539.0,5849.0,53544.0,4752.0,14804.0,492.0
2016-02-19,9951.0,308.0,86782.0,543.0,6015.0,52212.0,4787.0,15087.0,498.0
2016-02-22,10222.0,310.0,86782.0,525.0,5932.0,50809.0,4735.0,14199.0,489.0
2016-02-23,9998.0,315.0,86782.0,530.0,5694.0,49930.0,4725.0,14267.0,490.0
2016-02-24,9999.0,328.0,86782.0,527.0,5468.0,49597.0,4837.0,14105.0,487.0
2016-02-25,10222.0,332.0,86782.0,533.0,5694.0,49811.0,4850.0,14263.0,499.0
2016-02-26,10089.0,339.0,86782.0,530.0,5766.0,49882.0,4812.0,14142.0,507.0
2016-02-29,10343.0,335.0,86782.0,531.0,6051.0,50334.0,4828.0,14055.0,499.0
2016-03-02,10247.0,333.0,86782.0,531.0,5956.0,49763.0,4785.0,14147.0,496.0
2016-03-03,10283.0,323.0,87377.0,530.0,6003.0,49977.0,4841.0,15047.0,489.0
2016-03-04,10110.0,322.0,87377.0,535.0,6003.0,50334.0,4747.0,14597.0,496.0
2016-03-07,10142.0,325.0,87377.0,554.0,6003.0,49930.0,4778.0,14653.0,493.0
2016-03-08,10177.0,316.0,87377.0,541.0,7014.0,48408.0,4737.0,15314.0,498.0
2016-03-09,10202.0,307.0,87377.0,542.0,5944.0,50809.0,4725.0,14710.0,505.0
2016-03-10,10131.0,304.0,87377.0,540.0,6075.0,50833.0,4660.0,15290.0,495.0
2016-03-11,10212.0,304.0,87377.0,535.0,6253.0,50928.0,4623.0,15054.0,502.0
2016-03-14,10127.0,302.0,87377.0,523.0,6634.0,51974.0,4676.0,17018.0,499.0
2016-03-15,10063.0,301.0,87377.0,514.0,7727.0,49478.0,4632.0,16770.0,495.0
2016-03-16,10343.0,304.0,87377.0,516.0,7061.0,49383.0,4698.0,17979.0,499.0
2016-03-17,10996.0,305.0,87377.0,517.0,6824.0,50572.0,4632.0,17638.0,494.0
2016-03-18,10996.0,301.0,86782.0,524.0,6455.0,49549.0,4660.0,17365.0,496.0
2016-03-21,10937.0,304.0,86782.0,509.0,6396.0,50738.0,4691.0,17367.0,494.0
2016-03-22,10937.0,307.0,86782.0,505.0,6324.0,49906.0,4773.0,17203.0,499.0
2016-03-23,11270.0,304.0,86782.0,499.0,6170.0,50286.0,4754.0,17486.0,506.0
2016-03-24,10283.0,304.0,87377.0,491.0,6360.0,49621.0,4812.0,17462.0,495.0
2016-03-25,10106.0,309.0,87377.0,497.0,6396.0,49811.0,4755.0,17467.0,489.0
2016-03-28,10331.0,311.0,87377.0,499.0,6396.0,49811.0,4748.0,17249.0,482.0
2016-03-29,10343.0,307.0,87377.0,499.0,6110.0,51190.0,4779.0,17572.0,496.0
2016-03-30,10384.0,310.0,87377.0,510.0,6194.0,50833.0,4720.0,17416.0,502.0
2016-03-31,10164.0,309.0,87377.0,499.0,6134.0,51356.0,4743.0,17024.0,508.0
2016-04-01,10243.0,309.0,87377.0,502.0,6146.0,52997.0,4775.0,17150.0,498.0
2016-04-04,10207.0,310.0,87377.0,491.0,6146.0,53044.0,4758.0,17393.0,515.0
2016-04-05,10224.0,311.0,87377.0,499.0,6003.0,52402.0,4737.0,17091.0,547.0
2016-04-06,10343.0,310.0,87377.0,498.0,5682.0,50667.0,4767.0,17106.0,547.0
2016-04-07,10343.0,314.0,87377.0,495.0,6039.0,50762.0,4775.0,17784.0,512.0
2016-04-08,10179.0,314.0,87377.0,495.0,5873.0,50595.0,4779.0,17342.0,536.0
2016-04-11,10164.0,315.0,87377.0,503.0,5968.0,51332.0,4785.0,17292.0,516.0
2016-04-12,10461.0,314.0,86782.0,496.0,6241.0,49739.0,4874.0,17877.0,512.0
2016-04-14,10402.0,312.0,86782.0,503.0,5671.0,46268.0,4935.0,17971.0,507.0
2016-04-15,10579.0,310.0,86782.0,504.0,5944.0,45270.0,4914.0,18077.0,519.0
2016-04-18,10567.0,313.0,86782.0,498.0,5956.0,45555.0,5004.0,17880.0,513.0
2016-04-19,10132.0,315.0,86782.0,498.0,5671.0,45056.0,4912.0,17838.0,529.0
2016-04-20,10136.0,313.0,86782.0,496.0,4957.0,44271.0,5020.0,17796.0,539.0
2016-04-21,10135.0,311.0,86782.0,497.0,4565.0,43415.0,5132.0,17701.0,526.0
2016-04-22,10038.0,309.0,86782.0,500.0,4624.0,43629.0,5254.0,17594.0,518.0
2016-04-25,10106.0,300.0,87971.0,485.0,4327.0,44057.0,5130.0,17259.0,532.0
2016-04-26,10105.0,295.0,87971.0,477.0,4018.0,43486.0,5226.0,17570.0,517.0
2016-04-27,10446.0,294.0,87971.0,478.0,4101.0,43677.0,5278.0,17365.0,522.0
2016-04-28,10023.0,291.0,87971.0,478.0,3899.0,43510.0,5348.0,17395.0,515.0
2016-04-29,10120.0,291.0,87971.0,477.0,3733.0,43035.0,5201.0,17164.0,535.0
2016-05-02,10117.0,296.0,87971.0,477.0,3780.0,42250.0,4934.0,17226.0,541.0
2016-05-03,10105.0,308.0,87971.0,480.0,3816.0,42155.0,4829.0,17244.0,547.0
2016-05-04,9926.0,306.0,87971.0,477.0,3828.0,42012.0,4919.0,17687.0,553.0
2016-05-09,9833.0,308.0,87971.0,479.0,3971.0,42202.0,4690.0,17345.0,565.0
2016-05-10,9546.0,308.0,87971.0,492.0,3971.0,41965.0,4710.0,17293.0,565.0
2016-05-11,9510.0,301.0,87971.0,459.0,3959.0,42369.0,4815.0,17007.0,559.0
2016-05-12,9547.0,297.0,87971.0,466.0,3935.0,42369.0,4750.0,17050.0,560.0
2016-05-13,10105.0,295.0,87971.0,466.0,3852.0,42084.0,4766.0,17416.0,565.0
2016-05-16,10105.0,299.0,87971.0,466.0,3828.0,41846.0,4761.0,17108.0,565.0
2016-05-17,10080.0,302.0,87971.0,462.0,3828.0,41299.0,4691.0,17805.0,559.0
2016-05-18,9702.0,304.0,87971.0,476.0,3816.0,41751.0,4470.0,17207.0,537.0
2016-05-19,9808.0,301.0,87971.0,468.0,3757.0,41156.0,4572.0,16541.0,547.0
2016-05-20,9795.0,300.0,87971.0,468.0,3745.0,41085.0,4733.0,16938.0,537.0
2016-05-23,10377.0,296.0,87971.0,467.0,3804.0,41132.0,4759.0,17349.0,535.0
2016-05-24,10283.0,300.0,87971.0,464.0,3745.0,40277.0,4810.0,17497.0,535.0
2016-05-25,9881.0,307.0,87971.0,468.0,3721.0,41156.0,4799.0,16624.0,562.0
2016-05-26,10105.0,326.0,87971.0,478.0,3745.0,41489.0,4731.0,16613.0,558.0
2016-05-27,9950.0,324.0,87971.0,487.0,3864.0,41846.0,4601.0,16499.0,558.0
2016-05-30,9950.0,314.0,87971.0,480.0,3816.0,41323.0,4633.0,17027.0,558.0
2016-05-31,10105.0,321.0,87971.0,484.0,3768.0,41204.0,4635.0,16604.0,558.0
2016-06-01,9950.0,317.0,87971.0,485.0,3816.0,40491.0,4690.0,16564.0,557.0
2016-06-02,9950.0,327.0,87971.0,487.0,3804.0,41085.0,4727.0,17018.0,556.0
2016-06-03,10105.0,330.0,87971.0,495.0,3864.0,41513.0,4696.0,16855.0,555.0
2016-06-07,9926.0,340.0,87971.0,499.0,4042.0,42321.0,4686.0,17082.0,549.0
2016-06-08,9869.0,343.0,87971.0,505.0,4125.0,42868.0,4784.0,16675.0,549.0
2016-06-09,10045.0,343.0,87971.0,531.0,4185.0,42916.0,4710.0,16725.0,543.0
2016-06-10,10343.0,351.0,87971.0,546.0,4898.0,44532.0,4703.0,17257.0,550.0
2016-06-13,10461.0,346.0,87971.0,529.0,4791.0,46292.0,4686.0,17096.0,554.0
2016-06-14,10343.0,347.0,87971.0,531.0,4803.0,46173.0,4712.0,17221.0,543.0
2016-06-15,10167.0,348.0,87971.0,523.0,4934.0,45650.0,4817.0,16999.0,541.0
2016-06-16,10557.0,347.0,87971.0,524.0,5017.0,46078.0,4735.0,17282.0,551.0
2016-06-17,10699.0,350.0,87971.0,522.0,5112.0,46435.0,4755.0,16963.0,536.0
2016-06-20,10296.0,343.0,87971.0,520.0,5243.0,46030.0,4722.0,17190.0,543.0
2016-06-21,10344.0,340.0,87971.0,522.0,4636.0,41608.0,4755.0,17346.0,553.0
2016-06-22,10687.0,339.0,87971.0,522.0,4755.0,41846.0,4684.0,16573.0,555.0
2016-06-23,10461.0,341.0,87971.0,520.0,4613.0,41085.0,4747.0,16449.0,559.0
2016-06-24,10404.0,345.0,87971.0,525.0,4351.0,39468.0,4722.0,16539.0,551.0
2016-06-27,10640.0,344.0,87971.0,523.0,4731.0,40324.0,4678.0,16296.0,564.0
2016-06-28,10675.0,344.0,87971.0,530.0,4957.0,42036.0,4784.0,16516.0,551.0
2016-06-29,10463.0,341.0,87971.0,534.0,4957.0,42036.0,4743.0,16803.0,559.0
2016-06-30,10463.0,337.0,87971.0,529.0,5029.0,41965.0,4749.0,17216.0,554.0
2016-07-01,10461.0,336.0,87971.0,529.0,4993.0,42749.0,4766.0,17245.0,563.0
2016-07-04,10461.0,336.0,87971.0,529.0,4957.0,43011.0,4790.0,17147.0,563.0
2016-07-05,10640.0,340.0,87971.0,536.0,4981.0,44128.0,4742.0,17978.0,562.0
2016-07-06,10640.0,342.0,87971.0,535.0,5112.0,43891.0,4811.0,17324.0,551.0
2016-07-07,10628.0,346.0,87971.0,559.0,5005.0,43320.0,4816.0,17390.0,555.0
2016-07-08,10699.0,350.0,87971.0,605.0,5052.0,42963.0,4810.0,16974.0,563.0
2016-07-11,10283.0,359.0,87971.0,550.0,4934.0,42702.0,4755.0,17055.0,570.0
2016-07-12,10164.0,367.0,87971.0,542.0,4981.0,43130.0,4764.0,17120.0,560.0
2016-07-13,10226.0,366.0,87971.0,548.0,4934.0,43177.0,4980.0,16952.0,560.0
2016-07-14,10439.0,361.0,87971.0,536.0,4910.0,42892.0,4981.0,17014.0,558.0
2016-07-15,10616.0,360.0,87971.0,536.0,4922.0,43748.0,5084.0,16888.0,580.0
2016-07-18,10640.0,361.0,87971.0,531.0,4862.0,43391.0,5258.0,17318.0,556.0
2016-07-19,10640.0,364.0,87971.0,525.0,4803.0,44081.0,5112.0,17348.0,553.0
2016-07-20,10521.0,365.0,87971.0,521.0,4720.0,43653.0,5087.0,17264.0,555.0
2016-07-21,10580.0,374.0,87971.0,521.0,4791.0,44366.0,4916.0,17466.0,571.0
2016-07-22,10580.0,367.0,87971.0,521.0,4803.0,44081.0,4963.0,17188.0,569.0
2016-07-25,10580.0,372.0,87971.0,520.0,4791.0,43986.0,5050.0,17522.0,569.0
2016-07-26,10523.0,374.0,87971.0,518.0,4874.0,43558.0,5036.0,17877.0,577.0
2016-07-27,10402.0,368.0,87971.0,522.0,4815.0,43225.0,5052.0,18518.0,576.0
2016-07-28,10699.0,372.0,87971.0,517.0,4636.0,41988.0,5055.0,17780.0,560.0
2016-07-29,10687.0,372.0,87971.0,514.0,4755.0,44200.0,5073.0,17926.0,562.0
2016-08-01,10699.0,375.0,87971.0,517.0,4827.0,43700.0,5101.0,17938.0,562.0
2016-08-02,10699.0,366.0,87971.0,514.0,4696.0,42725.0,5077.0,17846.0,567.0
2016-08-03,10699.0,361.0,87971.0,511.0,4708.0,42440.0,5098.0,17938.0,558.0
2016-08-04,10811.0,368.0,87971.0,514.0,4684.0,41988.0,5044.0,18102.0,549.0
2016-08-05,10699.0,366.0,87971.0,508.0,4660.0,42416.0,5054.0,17730.0,542.0
2016-08-08,10699.0,369.0,87971.0,509.0,4720.0,42725.0,5112.0,17945.0,542.0
2016-08-09,10699.0,366.0,87971.0,517.0,4708.0,42749.0,5183.0,17962.0,541.0
2016-08-10,10699.0,367.0,87971.0,522.0,4720.0,42630.0,5164.0,17752.0,547.0
2016-08-11,10806.0,363.0,87971.0,511.0,4743.0,42773.0,5206.0,17994.0,544.0
2016-08-12,10699.0,365.0,87971.0,503.0,4779.0,42749.0,5231.0,18042.0,544.0
2016-08-16,10818.0,365.0,87971.0,505.0,5100.0,20008.0,5247.0,17787.0,554.0
2016-08-17,10759.0,361.0,87971.0,510.0,5290.0,20269.0,5410.0,17997.0,553.0
2016-08-18,10703.0,358.0,87971.0,510.0,5207.0,20293.0,5451.0,17853.0,553.0
2016-08-19,10703.0,357.0,87971.0,516.0,5409.0,20435.0,5391.0,18010.0,565.0
2016-08-22,10705.0,366.0,87971.0,506.0,5528.0,20756.0,5483.0,17713.0,578.0
2016-08-23,10699.0,366.0,87971.0,504.0,5540.0,21054.0,5622.0,18709.0,595.0
2016-08-24,10699.0,368.0,87971.0,505.0,5445.0,20626.0,5732.0,18064.0,596.0
2016-08-25,10705.0,362.0,87971.0,505.0,5611.0,20804.0,5836.0,17713.0,633.0
2016-08-26,10699.0,363.0,87971.0,503.0,5659.0,20970.0,5805.0,18574.0,651.0
2016-08-29,10699.0,361.0,87971.0,505.0,5243.0,20899.0,5923.0,18291.0,665.0
2016-08-30,10699.0,362.0,87971.0,504.0,5064.0,20875.0,5932.0,17976.0,650.0
2016-08-31,10426.0,361.0,87971.0,490.0,5029.0,20852.0,5867.0,17194.0,629.0
2016-09-01,10476.0,359.0,87971.0,499.0,4945.0,20994.0,5937.0,17109.0,641.0
2016-09-02,10476.0,358.0,87971.0,511.0,4981.0,21208.0,6080.0,17077.0,616.0
2016-09-05,10476.0,358.0,87377.0,509.0,5005.0,21280.0,6140.0,16795.0,603.0
2016-09-06,10480.0,358.0,87377.0,512.0,5195.0,21565.0,6170.0,16628.0,602.0
2016-09-07,10580.0,354.0,87377.0,514.0,5124.0,22349.0,6355.0,16336.0,610.0
2016-09-08,10640.0,355.0,87377.0,511.0,5064.0,21529.0,6308.0,17530.0,594.0
2016-09-09,10586.0,356.0,87377.0,518.0,5064.0,21149.0,6503.0,16688.0,603.0
2016-09-12,10759.0,352.0,87377.0,517.0,5029.0,20756.0,6717.0,16738.0,597.0
2016-09-13,10486.0,351.0,87377.0,523.0,5088.0,21030.0,6782.0,17771.0,610.0
2016-09-19,10497.0,352.0,87377.0,525.0,5064.0,20721.0,6861.0,16906.0,610.0
2016-09-20,10756.0,349.0,87377.0,536.0,5064.0,20745.0,6837.0,17140.0,609.0
2016-09-21,10542.0,349.0,87377.0,511.0,5076.0,20721.0,6916.0,16848.0,603.0
2016-09-22,10685.0,348.0,87377.0,511.0,5361.0,20638.0,6953.0,16623.0,603.0
2016-09-23,10559.0,355.0,87377.0,509.0,5254.0,20721.0,6993.0,16440.0,597.0
2016-09-26,10473.0,350.0,87377.0,510.0,5266.0,21434.0,6653.0,16366.0,593.0
2016-09-27,10486.0,350.0,87377.0,516.0,5183.0,21494.0,6804.0,16138.0,593.0
2016-09-28,10488.0,351.0,87377.0,514.0,5195.0,21529.0,6738.0,16348.0,597.0
2016-09-29,10603.0,353.0,87377.0,500.0,5266.0,22112.0,6809.0,16113.0,602.0
2016-09-30,10343.0,354.0,87377.0,495.0,5219.0,21767.0,6795.0,15901.0,603.0
2016-10-04,10566.0,354.0,87377.0,497.0,5183.0,22171.0,6679.0,16036.0,603.0
2016-10-05,10283.0,356.0,87377.0,498.0,5171.0,21422.0,6828.0,16027.0,616.0
2016-10-06,10284.0,358.0,87377.0,499.0,5112.0,21458.0,6744.0,16168.0,608.0
2016-10-07,10640.0,357.0,87377.0,509.0,5112.0,21482.0,6776.0,15853.0,606.0
2016-10-10,10699.0,358.0,87377.0,503.0,4945.0,21208.0,6674.0,16433.0,611.0
2016-10-11,10699.0,357.0,87377.0,503.0,4993.0,21434.0,6687.0,16430.0,633.0
2016-10-12,10580.0,357.0,87377.0,503.0,4981.0,21458.0,6738.0,16424.0,623.0
2016-10-13,10604.0,353.0,87377.0,486.0,4981.0,21434.0,6805.0,16310.0,644.0
2016-10-14,10699.0,356.0,87377.0,490.0,4993.0,21422.0,6758.0,16071.0,648.0
2016-10-17,10343.0,357.0,87377.0,485.0,4969.0,21648.0,6662.0,16717.0,662.0
2016-10-18,10684.0,354.0,87377.0,495.0,5052.0,21422.0,6776.0,16756.0,690.0
2016-10-19,10402.0,351.0,87377.0,491.0,5088.0,21600.0,6949.0,16642.0,718.0
2016-10-20,10402.0,342.0,87377.0,483.0,5100.0,21648.0,6934.0,16638.0,694.0
2016-10-21,10461.0,339.0,87377.0,487.0,5124.0,22195.0,6586.0,16704.0,700.0
2016-10-24,10669.0,337.0,87377.0,499.0,5195.0,22076.0,6266.0,16729.0,706.0
2016-10-25,10343.0,345.0,87377.0,493.0,5207.0,21945.0,6150.0,16894.0,687.0
2016-10-26,10390.0,342.0,87377.0,484.0,5136.0,21731.0,5849.0,16835.0,675.0
2016-10-27,10580.0,346.0,87377.0,495.0,5183.0,21612.0,5785.0,16534.0,681.0
2016-10-28,10415.0,348.0,87377.0,499.0,4945.0,21482.0,5799.0,16474.0,682.0
2016-10-31,10310.0,354.0,87377.0,502.0,4981.0,21339.0,5787.0,16480.0,686.0
2016-11-01,10332.0,354.0,87377.0,498.0,4898.0,21589.0,5722.0,16140.0,682.0
2016-11-02,10579.0,356.0,87377.0,503.0,4827.0,21315.0,5693.0,16113.0,672.0
2016-11-03,10580.0,362.0,87377.0,508.0,4660.0,21387.0,6182.0,16107.0,679.0
2016-11-04,10579.0,359.0,87377.0,508.0,4494.0,20745.0,6270.0,15890.0,662.0
2016-11-07,10415.0,359.0,87377.0,500.0,4624.0,21410.0,6347.0,16221.0,663.0
2016-11-08,10365.0,357.0,87377.0,502.0,5029.0,21149.0,6467.0,16691.0,673.0
2016-11-09,10579.0,361.0,87971.0,500.0,5112.0,21612.0,6418.0,16063.0,677.0
2016-11-10,10356.0,363.0,87971.0,497.0,4874.0,21577.0,6429.0,16656.0,685.0
2016-11-11,10410.0,361.0,87971.0,497.0,4803.0,21553.0,6318.0,16131.0,678.0
2016-11-14,10567.0,364.0,89160.0,495.0,4815.0,21541.0,6284.0,16634.0,673.0
2016-11-15,10402.0,364.0,89160.0,490.0,4850.0,21339.0,6216.0,15931.0,666.0
2016-11-16,10402.0,367.0,89160.0,495.0,4838.0,21161.0,6376.0,15958.0,663.0
2016-11-17,10438.0,363.0,89160.0,497.0,4815.0,21101.0,6291.0,16071.0,666.0
2016-11-18,10463.0,359.0,89160.0,491.0,4850.0,21173.0,6263.0,16037.0,670.0
2016-11-21,10450.0,360.0,89160.0,492.0,4874.0,21244.0,6254.0,16067.0,690.0
2016-11-22,10402.0,358.0,89160.0,493.0,4767.0,21339.0,6289.0,16323.0,685.0
2016-11-23,10580.0,363.0,89160.0,497.0,4743.0,21280.0,6383.0,16103.0,696.0
2016-11-24,10415.0,366.0,89160.0,506.0,4755.0,21256.0,6321.0,16606.0,747.0
2016-11-25,10579.0,370.0,89160.0,508.0,4720.0,21280.0,6276.0,17078.0,731.0
2016-11-28,10402.0,373.0,86782.0,510.0,4731.0,21137.0,6259.0,16553.0,728.0
2016-11-29,10576.0,374.0,86782.0,509.0,4708.0,21066.0,6404.0,16087.0,728.0
2016-11-30,10577.0,373.0,86782.0,500.0,4589.0,21803.0,6392.0,16260.0,711.0
2016-12-01,10473.0,372.0,87377.0,503.0,4624.0,21660.0,6335.0,17342.0,694.0
2016-12-02,10684.0,374.0,87377.0,509.0,4672.0,21886.0,6311.0,17182.0,698.0
2016-12-05,10699.0,372.0,87377.0,504.0,4755.0,22052.0,6359.0,17610.0,690.0
2016-12-06,10699.0,374.0,87377.0,504.0,4803.0,22552.0,6258.0,17391.0,690.0
2016-12-07,10759.0,367.0,87377.0,512.0,4731.0,22219.0,6259.0,17620.0,697.0
2016-12-08,10699.0,372.0,87377.0,521.0,4743.0,21862.0,6264.0,17731.0,702.0
2016-12-09,10756.0,372.0,86782.0,527.0,4755.0,21529.0,6232.0,17282.0,701.0
2016-12-12,10653.0,367.0,86782.0,527.0,4743.0,21648.0,6252.0,17472.0,706.0
2016-12-13,10759.0,371.0,86782.0,534.0,4720.0,21660.0,6299.0,17455.0,703.0
2016-12-14,10696.0,371.0,86782.0,525.0,4708.0,21719.0,6292.0,17372.0,701.0
2016-12-15,10608.0,372.0,86782.0,520.0,4684.0,21589.0,6301.0,17241.0,690.0
2016-12-16,10688.0,372.0,86782.0,514.0,4755.0,21862.0,6301.0,17523.0,697.0
2016-12-19,10642.0,370.0,86782.0,521.0,4862.0,22338.0,6425.0,17169.0,690.0
2016-12-20,10768.0,368.0,86782.0,522.0,4898.0,21862.0,6406.0,17150.0,712.0
2016-12-21,10573.0,369.0,86782.0,505.0,4993.0,21660.0,6537.0,17358.0,679.0
2016-12-22,10603.0,370.0,86782.0,500.0,5409.0,21731.0,6431.0,17283.0,684.0
2016-12-23,10640.0,370.0,86782.0,500.0,5266.0,21684.0,6444.0,17280.0,690.0
2016-12-26,10528.0,369.0,86782.0,497.0,5564.0,21838.0,6431.0,17345.0,692.0
2016-12-27,10699.0,373.0,86782.0,499.0,5682.0,22171.0,6323.0,17038.0,690.0
2016-12-28,10699.0,372.0,86782.0,497.0,5516.0,22005.0,6302.0,16926.0,696.0
2016-12-29,10533.0,372.0,86782.0,499.0,5540.0,21874.0,6387.0,16797.0,695.0
2017-01-02,10533.0,372.0,86782.0,509.0,5564.0,21898.0,6330.0,16843.0,698.0
2017-01-03,10557.0,374.0,86782.0,510.0,5421.0,21708.0,6346.0,16571.0,694.0
2017-01-04,10699.0,372.0,86782.0,512.0,5599.0,21422.0,6327.0,16434.0,695.0
2017-01-05,10560.0,374.0,86782.0,517.0,5575.0,21244.0,6274.0,16439.0,695.0
2017-01-06,10558.0,372.0,86782.0,534.0,5599.0,21315.0,6279.0,16668.0,693.0
2017-01-09,10533.0,374.0,86782.0,561.0,5682.0,21291.0,6247.0,16454.0,690.0
2017-01-10,10687.0,381.0,86188.0,544.0,5659.0,21315.0,6217.0,16665.0,706.0
2017-01-11,10687.0,383.0,86188.0,542.0,5754.0,21327.0,6183.0,16617.0,700.0
2017-01-12,10699.0,403.0,86188.0,543.0,5718.0,21327.0,6240.0,17248.0,712.0
2017-01-13,10699.0,412.0,86188.0,535.0,5754.0,21410.0,6187.0,18581.0,712.0
2017-01-16,10674.0,409.0,86188.0,535.0,5861.0,21387.0,6165.0,18594.0,699.0
2017-01-17,10580.0,410.0,86188.0,523.0,5896.0,21375.0,6107.0,18888.0,701.0
2017-01-18,10674.0,399.0,86188.0,517.0,5956.0,21422.0,6195.0,18727.0,701.0
2017-01-19,10699.0,414.0,86188.0,554.0,6158.0,21422.0,6157.0,18952.0,712.0
2017-01-20,10936.0,427.0,86188.0,554.0,6182.0,21387.0,6201.0,18886.0,711.0
2017-01-23,10757.0,428.0,86188.0,556.0,6110.0,21482.0,6184.0,18903.0,707.0
2017-01-24,10675.0,432.0,86188.0,544.0,6265.0,21387.0,6033.0,18567.0,720.0
2017-01-25,10674.0,433.0,85594.0,549.0,6990.0,21387.0,6109.0,18813.0,719.0
2017-01-26,10585.0,436.0,85594.0,531.0,6978.0,21517.0,6087.0,18883.0,733.0
2017-01-31,10580.0,439.0,84405.0,529.0,6990.0,21660.0,6133.0,18872.0,733.0
2017-02-01,10497.0,485.0,84405.0,542.0,7073.0,21850.0,6241.0,18813.0,748.0
2017-02-02,10579.0,460.0,84405.0,541.0,6943.0,22112.0,6242.0,18655.0,731.0
2017-02-03,10699.0,500.0,84405.0,531.0,6847.0,21375.0,6234.0,18159.0,742.0
2017-02-06,10693.0,535.0,84405.0,534.0,6729.0,21375.0,6272.0,18228.0,753.0
2017-02-07,10664.0,542.0,84405.0,528.0,6693.0,20982.0,6392.0,18158.0,731.0
2017-02-08,10402.0,523.0,84405.0,527.0,6598.0,20947.0,6366.0,18466.0,736.0
2017-02-09,10639.0,519.0,84405.0,528.0,6693.0,20840.0,6412.0,18177.0,733.0
2017-02-10,10627.0,523.0,84405.0,521.0,6645.0,20638.0,6324.0,18309.0,735.0
2017-02-13,10404.0,529.0,84405.0,524.0,6729.0,20709.0,6336.0,18036.0,723.0
2017-02-14,10649.0,523.0,84405.0,523.0,6800.0,20245.0,6322.0,18114.0,711.0
2017-02-15,10664.0,525.0,84405.0,521.0,6788.0,19901.0,6386.0,17995.0,713.0
2017-02-16,10464.0,534.0,84405.0,522.0,6740.0,20114.0,6537.0,17972.0,722.0
2017-02-17,10648.0,535.0,84405.0,521.0,6645.0,20031.0,6641.0,18187.0,725.0
